STATE,DISTRICT,BLOCK,LOCATION,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,TH,Ca,Mg,Na,TDS,Temperature,St Temp,St Ph,St Ec,St CO3,St CL,St SO4,St TH,St CA,St Mg,St Na,St TDS,WQI
West Bengal,South 24 Parganas,Sonarpur,Gobindapur,22.3903,88.4125,2021,8.58,648,36,78,1,250,50,30,36,352,32.05613858,25,8.5,300,250,250,250,500,75,30,200,500,72.78405039
West Bengal,South 24 Parganas,Sonarpur,Rajpur,22.4267,88.4069,2021,8.7,757,36,106,2,210,16,41,72,411,25.63464741,25,8.5,300,250,250,250,500,75,30,200,500,76.72775057
West Bengal,South 24 Parganas,Thakurpukur-Maheshtala,Joka,22.9353,88.6697,2021,8.89,873,36,121,0,180,24,29,113,493,24.04254717,25,8.5,300,250,250,250,500,75,30,200,500,81.43062321
West Bengal,Uttar Dinajpur,Hemtabad,Hemtabad,25.6743,88.2231,2021,7.96,274,0,53,10,85,18,10,20,155,21.85795866,25,8.5,300,250,250,250,500,75,30,200,500,34.8453183
West Bengal,Uttar Dinajpur,Kaliaganj,Dhankal,25.6333,88.3268,2021,8.02,319,0,14,4,115,22,15,19,181,29.69835688,25,8.5,300,250,250,250,500,75,30,200,500,40.76000856
A&N Islands,South Andaman,,Portblair,11.67028,92.74361,2021,7.7,623,0,71,9,205,58,15,53,369,27.28972216,25,8.5,300,250,250,250,500,75,30,200,500,60.37505048
A&N Islands,South Andaman,,Corbyn's Cove (portBlair),11.64444,92.72722,2021,7.8,742,0,67,5,295,58,36,49,429,23.18520953,25,8.5,300,250,250,250,500,75,30,200,500,71.71280347
A&N Islands,South Andaman,,Austinabad (port,11.62694,92.73,2021,7.42,169,0,28,2,65,16,6,13,105,33.32720356,25,8.5,300,250,250,250,500,75,30,200,500,28.31595281
A&N Islands,South Andaman,,Saidpur(port Blair),11.65639,92.74333,2021,7.71,454,0,43,3,140,24,19,48,278,26.5886186,25,8.5,300,250,250,250,500,75,30,200,500,47.85040676
A&N Islands,South Andaman,,Brookshabad ( PortBlair),11.63806,92.74028,2021,7.98,567,0,35,1,275,40,43,17,345,31.20055139,25,8.5,300,250,250,250,500,75,30,200,500,65.70020051
A&N Islands,South Andaman,,Hasmatabad,11.59472,92.645,2021,7.98,236,0,21,1,115,40,4,12,150,26.41518433,25,8.5,300,250,250,250,500,75,30,200,500,34.92067309
A&N Islands,South Andaman,,Chidiyatapu,11.50278,92.70139,2021,7.75,649,0,28,1,315,30,58,19,347,22.03909589,25,8.5,300,250,250,250,500,75,30,200,500,67.39300457
A&N Islands,South Andaman,,Bamboo flat,11.70528,92.71472,2021,7.84,474,0,32,1,110,30,9,58,291,32.83321099,25,8.5,300,250,250,250,500,75,30,200,500,48.884804
A&N Islands,South Andaman,,Dandaspoint,11.67028,92.70722,2021,7.57,361,0,53,3,150,30,18,19,222,32.31636411,25,8.5,300,250,250,250,500,75,30,200,500,44.89988998
A&N Islands,South Andaman,,Junglighat ( V I P Road),11.66,92.73028,2021,7.5,263,0,43,1,85,18,10,25,167,21.50636392,25,8.5,300,250,250,250,500,75,30,200,500,31.350799
A&N Islands,N&M Andaman,,Kaushlyanagar,12.52889,92.81861,2021,7.64,292,0,21,1,125,24,16,14,164,32.56314519,25,8.5,300,250,250,250,500,75,30,200,500,39.01690128
A&N Islands,N&M Andaman,,Dhobidera(Mayabunder),12.91,92.89917,2021,7.74,886,0,57,5,340,32,63,62,527,29.33217327,25,8.5,300,250,250,250,500,75,30,200,500,85.80563876
A&N Islands,N&M Andaman,,Sitanagar,13.22694,92.93611,2021,7.35,285,0,21,1,160,20,27,7,190,31.46774373,25,8.5,300,250,250,250,500,75,30,200,500,40.28827045
A&N Islands,N&M Andaman,,Haribay,13.00222,92.95417,2021,7.36,174,0,21,1,85,22,7,10,123,24.02866683,25,8.5,300,250,250,250,500,75,30,200,500,26.01648491
A&N Islands,N&M Andaman,,Tugapur No. 8,12.82,92.84389,2021,7.38,324,0,28,29,110,24,12,28,193,31.86888989,25,8.5,300,250,250,250,500,75,30,200,500,39.10989935
A&N Islands,N&M Andaman,,Parnashala,12.52056,92.90333,2021,7.68,807,0,32,91,355,74,41,42,485,30.15358008,25,8.5,300,250,250,250,500,75,30,200,500,82.58918064
A&N Islands,N&M Andaman,,Calicut Borewell,11.60056,92.71917,2021,7.89,422,0,32,4,210,36,29,15,275,33.52162117,25,8.5,300,250,250,250,500,75,30,200,500,54.33210467
A&N Islands,N&M Andaman,,Benabad Tubewell,11.58528,92.73306,2021,7.7,283,0,25,0,145,24,21,10,197,28.84654044,25,8.5,300,250,250,250,500,75,30,200,500,40.16237834
A&N Islands,Long Island,,Long Island(secondary school),12.36583,92.92028,2021,7.22,567,0,25,5,220,44,27,15,302,29.70006868,25,8.5,300,250,250,250,500,75,30,200,500,54.09396437
A&N Islands,Havelock,,GovindanagarVill No -1,12.03639,92.98694,2021,7.27,1061,0,96,59,365,50,58,78,580,21.00241268,25,8.5,300,250,250,250,500,75,30,200,500,91.42511976
A&N Islands,Havelock,,GovindanagarVll No -3,12.02972,92.99778,2021,7.27,631,0,35,4,225,46,27,36,364,32.02935406,25,8.5,300,250,250,250,500,75,30,200,500,59.92582572
A&N Islands,Havelock,,Dolphin YatriNivas,11.01833,93.00833,2021,7.29,559,0,28,4,240,30,40,17,318,29.69241534,25,8.5,300,250,250,250,500,75,30,200,500,57.33360558
A&N Islands,South Andaman,,Port Blair ( Dobhi  Well),11.67083,92.735,2021,7.66,832,0,50,26,210,36,29,89,458,23.38396091,25,8.5,300,250,250,250,500,75,30,200,500,69.82144033
A&N Islands,South Andaman,,Rangachang,11.57889,92.73611,2021,7.8,593,0,32,0,255,42,36,15,320,25.88549189,25,8.5,300,250,250,250,500,75,30,200,500,60.53108796
A&N Islands,South Andaman,,Teylarabad,11.60694,92.70111,2021,6.91,367,0,39,31,130,36,10,16,221,22.61968883,25,8.5,300,250,250,250,500,75,30,200,500,35.84958382
A&N Islands,South Andaman,,New Bimliton,11.57111,92.69611,2021,7.62,371,0,18,12,160,28,22,11,229,30.51418629,25,8.5,300,250,250,250,500,75,30,200,500,44.82031017
A&N Islands,South Andaman,,Chouldari 1,11.63111,92.66667,2021,8.04,844,0,32,6,395,26,80,8,450,28.40731915,25,8.5,300,250,250,250,500,75,30,200,500,86.71175242
A&N Islands,South Andaman,,Herbertabad,11.70806,92.615,2021,7.53,174,0,18,0,60,16,5,12,97,23.92373655,25,8.5,300,250,250,250,500,75,30,200,500,24.69347996
A&N Islands,South Andaman,,Mannarghat,11.76722,92.70583,2021,7.96,434,0,21,3,180,42,18,17,277,29.82391639,25,8.5,300,250,250,250,500,75,30,200,500,50.31475748
A&N Islands,South Andaman,,Wrightmyo,11.78111,92.70944,2021,7.55,158,0,18,25,65,10,10,9,100,25.25863807,25,8.5,300,250,250,250,500,75,30,200,500,26.52132293
A&N Islands,South Andaman,,Shoal Bay – 8 No.,11.81333,92.71722,2021,7.35,153,0,18,0,60,18,4,8,90,20.08263153,25,8.5,300,250,250,250,500,75,30,200,500,21.1997448
A&N Islands,South Andaman,,Shoal Bay – 12 No,11.84722,92.73028,2021,7.8,388,0,21,0,150,40,12,19,212,28.74570878,25,8.5,300,250,250,250,500,75,30,200,500,43.75298501
A&N Islands,South Andaman,,Shoal Bay– 15 No.,11.86611,92.73583,2021,7.76,188,0,14,3,70,22,4,11,123,33.50834339,25,8.5,300,250,250,250,500,75,30,200,500,30.99394305
A&N Islands,South Andaman,,Steuwartganj,11.72361,92.71278,2021,7.57,758,0,35,10,285,50,39,36,433,31.40526418,25,8.5,300,250,250,250,500,75,30,200,500,72.0503991
A&N Islands,South Andaman,,Hope Town (Maremon Temple),11.69806,92.72694,2021,7.69,597,0,32,9,265,50,34,21,362,31.35785086,25,8.5,300,250,250,250,500,75,30,200,500,63.88467304
A&N Islands,South Andaman,,Manglutan,11.57167,92.66028,2021,7.43,226,0,28,8,80,16,10,14,141,25.41854286,25,8.5,300,250,250,250,500,75,30,200,500,29.63098528
A&N Islands,South Andaman,,Wandur – 2,11.59778,92.62306,2021,7.85,603,0,103,1,200,50,18,110,360,21.90263913,25,8.5,300,250,250,250,500,75,30,200,500,61.86762635
A&N Islands,South Andaman,,Dollyganj Chowk (Old Pahalga,11.63417,92.7225,2021,7.88,732,0,50,20,205,34,29,83,442,30.57486976,25,8.5,300,250,250,250,500,75,30,200,500,69.62419506
A&N Islands,South Andaman,,Haddo – 2,11.67944,92.72778,2021,7.6,638,0,46,5,235,56,23,43,380,26.59774479,25,8.5,300,250,250,250,500,75,30,200,500,61.39008901
A&N Islands,N&M Andaman,,South Creek (Sundergarh),12.18667,92.79167,2021,7.5,747,0,39,46,250,26,45,54,409,25.85735883,25,8.5,300,250,250,250,500,75,30,200,500,69.38449412
A&N Islands,N&M Andaman,,Webi (Debipur),12.86694,92.87194,2021,7.86,264,0,18,2,120,20,17,9,163,30.56573381,25,8.5,300,250,250,250,500,75,30,200,500,38.18450926
A&N Islands,Havelock Island,,6 ½ No Forest Camp,12.00222,92.97583,2021,8.06,461,0,14,1,230,72,12,6,283,22.76263706,25,8.5,300,250,250,250,500,75,30,200,500,51.18035287
A&N Islands,Neil Island,,Neil Kendra,11.83056,93.02861,2021,7.61,394,0,21,6,155,58,2,16,246,28.11581208,25,8.5,300,250,250,250,500,75,30,200,500,42.49665894
Andhra Pradesh,Visakhapatnam,DUMBRIGUDA,Aruku,18.3361,82.8472,2021,6.92,600,0,64,18,175,42,17,50,803.5824542,28.12017065,25,8.5,300,250,250,250,500,75,30,200,500,61.21186425
Andhra Pradesh,Visakhapatnam,KOYYURU,Koyyuru1,17.6667,82.2083,2021,7.1,560,0,21,12,250,60,24,12,803.5824542,21.83123472,25,8.5,300,250,250,250,500,75,30,200,500,60.9613421
Andhra Pradesh,Visakhapatnam,GOLUGONDA,Mallampet,17.6694,82.4458,2021,7.13,1890,0,170,96,510,120,51,206,803.5824542,23.28081739,25,8.5,300,250,250,250,500,75,30,200,500,139.4460388
Andhra Pradesh,Visakhapatnam,RAVIKAMATAM,Medivoda,17.7792,82.7847,2021,7.32,1310,0,106,19,450,120,36,58,803.5824542,31.67873646,25,8.5,300,250,250,250,500,75,30,200,500,108.5846761
Andhra Pradesh,Visakhapatnam,PADERU,Paderu,18.0833,82.7,2021,6.9,450,0,53,8,155,30,19,28,803.5824542,25.38219154,25,8.5,300,250,250,250,500,75,30,200,500,52.57381124
Andhra Pradesh,Visakhapatnam,GOLUGONDA,Narsipatnam,17.65,82.5833,2021,7.55,1100,0,28,78,225,40,30,150,803.5824542,33.52971982,25,8.5,300,250,250,250,500,75,30,200,500,92.17291244
Andhra Pradesh,Visakhapatnam,ANAKAPALLE,Anakapalli,17.6917,83,2021,7.9,1410,0,106,77,310,66,35,186,803.5824542,22.21482636,25,8.5,300,250,250,250,500,75,30,200,500,110.2220421
Andhra Pradesh,Visakhapatnam,PENDURTI,Pendurti,17.8111,83.2056,2021,7.25,1190,0,128,21,325,80,30,114,803.5824542,21.56595484,25,8.5,300,250,250,250,500,75,30,200,500,95.32548275
Andhra Pradesh,Visakhapatnam,YELAMANCHILI,Yelamanchili,17.55,82.8542,2021,7.25,1300,0,121,71,380,100,32,108,803.5824542,26.38417224,25,8.5,300,250,250,250,500,75,30,200,500,105.7321073
Andhra Pradesh,Visakhapatnam,RAMBILLI,Pudimadaka,17.4833,83.0042,2021,7.57,1750,0,156,114,380,112,24,225,803.5824542,27.42130011,25,8.5,300,250,250,250,500,75,30,200,500,128.8698507
Andhra Pradesh,Visakhapatnam,S.RAYAVARAM,Addaroddu,17.4292,82.7472,2021,7.11,3880,0,737,207,1140,297,97,344,803.5824542,22.37660972,25,8.5,300,250,250,250,500,75,30,200,500,277.0748118
Andhra Pradesh,Visakhapatnam,S.RAYAVARAM,Revupolavaram,17.3972,82.8167,2021,7.9,1900,0,326,71,580,168,39,168,803.5824542,25.67688029,25,8.5,300,250,250,250,500,75,30,200,500,151.7779405
Andhra Pradesh,Visakhapatnam,CHODAVARAM,Bangarumitta,17.7708,82.9083,2021,7.6,1780,0,128,112,650,128,80,113,803.5824542,32.03255587,25,8.5,300,250,250,250,500,75,30,200,500,149.2739437
Andhra Pradesh,Visakhapatnam,ROLUGUNTA,Rolugunta1,17.7,82.6667,2021,7.5,960,0,67,46,310,68,34,68,803.5824542,27.1130147,25,8.5,300,250,250,250,500,75,30,200,500,87.97289845
Andhra Pradesh,Visakhapatnam,ANAKAPALLE,Tallapalem,17.7083,82.9167,2021,7.68,2100,0,227,240,460,96,53,268,803.5824542,25.42884457,25,8.5,300,250,250,250,500,75,30,200,500,156.8392608
Andhra Pradesh,Visakhapatnam,KOTAURATLA,Kotauratla,17.5625,82.6917,2021,7.6,2070,0,142,86,360,64,49,312,803.5824542,23.16867644,25,8.5,300,250,250,250,500,75,30,200,500,141.0234421
Andhra Pradesh,Visakhapatnam,KASIMKOTA,Haripalem,17.6083,82.8125,2021,7.32,2730,0,369,185,900,216,87,188,803.5824542,27.4832403,25,8.5,300,250,250,250,500,75,30,200,500,206.8711623
Andhra Pradesh,Visakhapatnam,PADERU,Garikabanda,17.925,82.75,2021,7.7,550,0,25,31,195,50,17,35,803.5824542,23.1833544,25,8.5,300,250,250,250,500,75,30,200,500,62.33484016
Andhra Pradesh,Visakhapatnam,DUMBRIGUDA,Dimriguda,18.2583,82.8,2021,6.3,410,0,43,11,160,42,13,18,803.5824542,28.84875481,25,8.5,300,250,250,250,500,75,30,200,500,48.00407667
Andhra Pradesh,Visakhapatnam,CHINTAPALLE,Lambasingi1,17.8125,82.4917,2021,6.3,210,0,18,6,100,22,11,3,803.5824542,21.38684489,25,8.5,300,250,250,250,500,75,30,200,500,33.33610943
Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Kottur,18.2083,83.075,2021,6.33,270,0,14,11,115,26,12,12,803.5824542,25.24732428,25,8.5,300,250,250,250,500,75,30,200,500,38.24598072
Andhra Pradesh,Visakhapatnam,CHINTAPALLE,Lotugadda jn.,17.8667,82.425,2021,6.4,150,0,7,5,75,16,9,1,803.5824542,23.02597245,25,8.5,300,250,250,250,500,75,30,200,500,30.40488309
Andhra Pradesh,Visakhapatnam,GUDEM KOTHAVEEDI,Gudem,17.8833,82.15,2021,6.34,120,0,7,11,55,12,6,1,803.5824542,22.32832147,25,8.5,300,250,250,250,500,75,30,200,500,27.33907061
Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Visalakshinagar,17.7531,83.3425,2021,7.28,1110,0,57,68,270,56,32,129,803.5824542,22.54635864,25,8.5,300,250,250,250,500,75,30,200,500,89.94562958
Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Rishikonda,17.7919,83.385,2021,7.5,2550,0,411,232,360,72,44,386,803.5824542,28.15975254,25,8.5,300,250,250,250,500,75,30,200,500,174.6868637
Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Potina-mallayapalem,17.8017,83.3592,2021,7.68,370,0,25,53,105,26,10,35,803.5824542,33.64166239,25,8.5,300,250,250,250,500,75,30,200,500,54.69543701
Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Peddagadili,17.7578,83.3222,2021,7.24,1520,0,128,205,390,80,46,166,803.5824542,27.93208707,25,8.5,300,250,250,250,500,75,30,200,500,122.6646823
Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Kotaveedhi,17.6906,83.295,2021,7.39,1620,0,113,230,400,96,39,150,803.5824542,29.43658002,25,8.5,300,250,250,250,500,75,30,200,500,126.7875283
Andhra Pradesh,Visakhapatnam,RAVIKAMATAM,Kothakota,17.7528,82.7,2021,7.39,1940,0,255,65,360,72,44,255,803.5824542,20.47529305,25,8.5,300,250,250,250,500,75,30,200,500,135.0409997
Andhra Pradesh,Visakhapatnam,PADERU,Vontlamamidi,17.9717,82.8192,2021,7.61,170,0,11,18,60,18,4,10,803.5824542,21.68124527,25,8.5,300,250,250,250,500,75,30,200,500,37.33710351
Andhra Pradesh,Visakhapatnam,PADERU,Minimuluru,18.0358,82.7042,2021,7.15,350,0,39,13,115,32,9,19,803.5824542,21.9760227,25,8.5,300,250,250,250,500,75,30,200,500,45.56853772
Andhra Pradesh,Visakhapatnam,HUKUMPET,Kontela,18.1456,82.695,2021,7.25,290,0,14,10,80,24,5,19,803.5824542,23.11439067,25,8.5,300,250,250,250,500,75,30,200,500,40.93400487
Andhra Pradesh,Visakhapatnam,HUKUMPET,Rangasheela,18.2122,82.78,2021,7.2,180,0,18,8,65,18,5,8,803.5824542,31.58778926,25,8.5,300,250,250,250,500,75,30,200,500,38.95160435
Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Sunkarametta,18.2722,82.9722,2021,6.93,300,0,14,14,110,28,10,18,803.5824542,28.88794198,25,8.5,300,250,250,250,500,75,30,200,500,44.04256898
Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Anantagiri (Iktaguda),18.2367,83.0119,2021,7.15,50,0,7,8,25,4,4,0,803.5824542,33.16161103,25,8.5,300,250,250,250,500,75,30,200,500,31.79056984
Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Bangarammapeta,18.2167,83.1083,2021,6.8,550,0,25,8,215,42,27,25,803.5824542,27.48012202,25,8.5,300,250,250,250,500,75,30,200,500,59.57608899
Andhra Pradesh,Visakhapatnam,KOTAURATLA,Yendapalli,17.6111,82.65,2021,7.19,1980,0,170,319,500,112,53,225,803.5824542,27.76980035,25,8.5,300,250,250,250,500,75,30,200,500,152.5965781
Andhra Pradesh,Visakhapatnam,PENDURTI,Gurrampalem,17.825,83.24,2021,7.55,1250,0,71,80,390,64,56,110,803.5824542,31.5417261,25,8.5,300,250,250,250,500,75,30,200,500,109.6015208
Andhra Pradesh,Visakhapatnam,PEDDABAYALU,Gamparai,18.1708,82.6369,2021,7.8,130,0,11,10,50,12,5,5,803.5824542,33.15311625,25,8.5,300,250,250,250,500,75,30,200,500,40.32384447
Arunachal Pradesh,PAPUMPARE,Balijan,Sonajuli,27.0281389,93.74130556,2021,8.2,162.1,0,17.725,8.17,65,12.01,8.49,12.36,86.01,29.76501255,25,8.5,300,250,250,250,500,75,30,200,500,31.28606517
Arunachal Pradesh,EAST SIANG,Pasighat,Satmile new,27.976724,95.331633,2021,8.19,180.7,0,14.18,2.9,105,30.02,7.27,5.52,96.31,30.73590538,25,8.5,300,250,250,250,500,75,30,200,500,34.23857165
Arunachal Pradesh,PAPUMPARE,Doimukh,Doimukh,27.15,93.75,2021,8.02,225.2,0,31.905,5.35,70,12.01,9.7,23.54,119.7,22.64855654,25,8.5,300,250,250,250,500,75,30,200,500,31.51086904
Arunachal Pradesh,EAST SIANG,Ruksin,Ruksin,27.841,95.21816667,2021,8,325.7,0,46.085,10.71,105,28.02,8.48,25.12,173.2,29.87310139,25,8.5,300,250,250,250,500,75,30,200,500,41.02458232
Arunachal Pradesh,PAPUMPARE,Doimukh,Nirjuli VillII A,27.13,93.73,2021,7.92,304.9,0,28.36,0,130,18.01,20.62,15.36,161.6,22.93477302,25,8.5,300,250,250,250,500,75,30,200,500,38.61785686
Arunachal Pradesh,LOWER SUBANSIRI,Tamen-Raga,Rajgarh,27.477267,94.22474,2021,7.6,31.33,0,10.635,0.17,30,4,4.85,1.42,17.78,30.34491735,25,8.5,300,250,250,250,500,75,30,200,500,18.90100025
Arunachal Pradesh,LOWER SUBANSIRI,Tamen-Raga,Bomte,27.4895,94.19441667,2021,7.52,62.54,0,14.18,4.37,50,8.01,7.28,1.99,35.54,26.26540736,25,8.5,300,250,250,250,500,75,30,200,500,20.09496631
Arunachal Pradesh,EAST SIANG,Pasighat,Pasighat New,28.0362222,95.33575,2021,7.5,47.93,0,10.635,0.86,40,6,6.07,1.91,25.33,26.32079312,25,8.5,300,250,250,250,500,75,30,200,500,18.3132278
Arunachal Pradesh,EAST SIANG,Ruksin,Oyan,27.8902222,95.31833333,2021,7.43,46.08,0,7.09,2.38,35,6,4.85,1.89,24.31,27.64601778,25,8.5,300,250,250,250,500,75,30,200,500,17.76112768
Arunachal Pradesh,Changlang,Miao circle,New Lisan Kharsang,27.426901,96.041802,2021,7.35,80.43,0,24.815,1.51,70,10.01,10.92,1.87,42.52,21.42532813,25,8.5,300,250,250,250,500,75,30,200,500,19.96002841
Assam,Nagaon,Kaliabor,Sulung PO,26.5702778,92.87305556,2021,8.89,281.4,9,14.18,13.54,165,52.04,8.47,12.12,163.3,21.71661093,25,8.5,300,250,250,250,500,75,30,200,500,44.60858579
Assam,Morigaon,Mayong,Nasatra,26.2527778,92.34444444,2021,8.69,1012,21,138.255,48.95,700,112.09,101.89,39.3,587.4,25.6255037,25,8.5,300,250,250,250,500,75,30,200,500,127.4546074
Assam,Nagaon,Jugijan,Kondoli,26.2205556,92.77083333,2021,8.67,208.4,9,3.545,0,100,20.02,12.13,30.08,121,24.9298963,25,8.5,300,250,250,250,500,75,30,200,500,37.44584108
Assam,Dhubri,Agamoni,Tamarhat N,26.3022056,89.85023611,2021,8.62,549.6,15,145.345,5.14,165,38.03,16.97,79.14,292.4,28.60049226,25,8.5,300,250,250,250,500,75,30,200,500,64.55630022
Assam,LAKHIMPUR,Boginadi,Boginadi Balijan new,27.383559,94.188953,2021,8.62,324.6,9,24.815,13.62,175,26.02,26.69,24.3,187.8,29.32518552,25,8.5,300,250,250,250,500,75,30,200,500,50.98588564
Assam,Biswanath,Pub Chayduar,Kheroni,26.9201667,93.61955556,2021,8.5,360.8,9,42.54,11.01,95,22.02,9.7,46.29,191.8,30.17923176,25,8.5,300,250,250,250,500,75,30,200,500,46.20017519
Assam,East Kaarbi-Anglong,Langsomepi,Bokulia,26.0588889,93.19055556,2021,8.5,561.7,15,77.99,21.46,180,44.04,16.97,61.68,323.5,31.55368627,25,8.5,300,250,250,250,500,75,30,200,500,64.18679501
Assam,Biswanath,Biswanath,Biswanath Chariali,26.7253333,93.15177778,2021,8.5,411.8,21,14.18,6.62,200,22.02,35.18,19.92,220.3,33.3077281,25,8.5,300,250,250,250,500,75,30,200,500,57.07856779
Assam,Dibrugarh,Khowang,AzarguriGaon,27.2616667,94.89027778,2021,8.46,442.5,9,28.36,19.56,190,26.02,30.33,24.91,235.7,33.01015748,25,8.5,300,250,250,250,500,75,30,200,500,57.54820878
Assam,Nagaon,Raha,Gosaibari,26.29429,92.5655,2021,8.45,287.1,12,10.635,10.5,170,16.01,31.55,8.85,165.7,24.52880207,25,8.5,300,250,250,250,500,75,30,200,500,45.61947348
Assam,Morigaon,Mairabari,Mairabari,26.4536111,92.42833333,2021,8.41,1135,15,205.61,25.91,375,44.04,64.3,131.02,655.2,33.20717182,25,8.5,300,250,250,250,500,75,30,200,500,113.4884867
Assam,Nagaon,Missa,Naltoli,26.5494444,92.89361111,2021,8.4,922.4,15,77.99,33.42,390,122.1,20.57,27.4,535.8,30.95599754,25,8.5,300,250,250,250,500,75,30,200,500,91.40133244
Assam,Karimganj,RAMKRISHNA NAGAR,Kalingar,24.5841667,92.48375,2021,8.39,311.9,27,67.355,1.14,160,40.03,14.54,45.74,163,30.16067352,25,8.5,300,250,250,250,500,75,30,200,500,49.52582067
Assam,Nagaon,Lanka,Naderigaon,26.1594444,92.65722222,2021,8.38,951.6,18,177.25,22.9,260,20.02,50.96,181.12,549.3,21.9846283,25,8.5,300,250,250,250,500,75,30,200,500,93.9435012
Assam,Kamrup,Hajo,Abhaipur,26.2543889,91.55391667,2021,8.38,1016,12,333.23,7.84,495,78.06,72.78,94.29,545.1,28.55581469,25,8.5,300,250,250,250,500,75,30,200,500,117.0875387
Assam,Kamrup (M),Chandrapur,Khanapara Science Museum,26.12118,91.8152,2021,8.35,662.4,9,88.63,10.019,115,28.02,10.91,67.98,344,26.67530656,25,8.5,300,250,250,250,500,75,30,200,500,60.00704481
Assam,Cachar,Borkhola,Masimpur,24.9404444,92.72719444,2021,8.35,685.5,27,272.965,8.09,425,72.06,59.43,78.04,363,29.44335634,25,8.5,300,250,250,250,500,75,30,200,500,95.48140231
Assam,Morigaon,Mayong,Jagiroad,26.12,92.1972222,2021,8.34,465.8,9,67.355,18.53,160,20.02,26.69,38.69,268.7,25.62190666,25,8.5,300,250,250,250,500,75,30,200,500,55.07151151
Assam,LAKHIMPUR,Naoboisa,Dologhat Chariali,27.1633056,93.99841667,2021,8.33,502.9,12,28.36,13.35,195,22.02,33.97,26.78,272.3,28.71414319,25,8.5,300,250,250,250,500,75,30,200,500,58.37126419
Assam,Kamrup (M),Rani,Kahilipara LP school,26.14461,91.76738,2021,8.33,690.8,6,92.17,3.367,70,20.02,4.84,86.68,363,25.70917546,25,8.5,300,250,250,250,500,75,30,200,500,57.74104562
Assam,Morigaon,Bhurbandha,Solmari,26.2363889,92.3761111,2021,8.33,389.7,6,56.72,12.45,175,20.02,30.33,18.84,220.2,32.18796318,25,8.5,300,250,250,250,500,75,30,200,500,53.96725934
Assam,Morigaon,Dolonghat,Charibahi,26.2916667,92.4552778,2021,8.33,166,3,17.725,0.17,110,20.02,14.55,4.77,94.55,28.10071787,25,8.5,300,250,250,250,500,75,30,200,500,34.8408368
Assam,Karimganj,South Karimganj,Karimganj,24.8651944,92.36375,2021,8.32,574.1,15,326.14,2.12,750,70.06,139.53,15.3,297,28.2061764,25,8.5,300,250,250,250,500,75,30,200,500,118.6417005
Assam,Nagaon,Batadara,Bordowa,26.41774,92.54953,2021,8.31,378.7,9,35.45,15.93,155,36.03,15.76,22.2,218.2,28.60022632,25,8.5,300,250,250,250,500,75,30,200,500,48.94844593
Assam,DHEMAJI,Dhemaji,Santipur,27.5515833,94.50236111,2021,8.3,136,0,10.635,8.82,85,22.02,7.27,1.75,79,27.87248651,25,8.5,300,250,250,250,500,75,30,200,500,30.77638903
Assam,Biswanath,Pub Chayduar,Gohpur New,26.8801,93.6098,2021,8.2,260.5,0,17.725,20.92,135,20.02,20.62,9.38,148,22.55269977,25,8.5,300,250,250,250,500,75,30,200,500,39.01989083
Assam,Biswanath,Chayduar,Helem new,26.85,93.465833,2021,8.19,143.2,0,10.635,1.19,80,20.02,7.27,7.15,81.48,24.79163046,25,8.5,300,250,250,250,500,75,30,200,500,28.88735047
